Dutch	3	25042588	2919
			6)	ole	942	4367	1.2566014E-4
			7)	ol_	1013	3805	1.0948862E-4
			8)	old	1179	2863	8.2382634E-5
			9)	olo	1185	2839	8.169204E-5
			10)	ols	1980	788	2.2674647E-5
			11)	ola	1993	774	2.2271799E-5
			12)	olt	2395	408	1.1740172E-5
			13)	olw	2706	266	7.654132E-6
			14)	olp	2855	217	6.2441604E-6
			15)	olm	2906	203	5.8413116E-6
		14)	oa	0	0	0.0
			1)	oal	637	7981	2.2965274E-4
		15)	ob	0	0	0.0
			1)	obl	695	7174	2.0643137E-4
			2)	obe	1400	1937	5.5737044E-5
			3)	obi	2087	667	1.9192881E-5
			4)	oba	2222	543	1.5624788E-5
			5)	obj	2759	248	7.1361833E-6
			6)	obs	2813	226	6.503135E-6
		16)	oc	0	0	0.0
			1)	oce	761	6227	1.7918152E-4
			2)	och	811	5696	1.6390202E-4
			3)	oci	843	5436	1.5642053E-4
			4)	ocr	1008	3831	1.1023677E-4
			5)	ocu	1517	1618	4.655784E-5
			6)	oco	2183	581	1.6718237E-5
			7)	oct	2471	371	1.0675501E-5
			8)	oca	2502	359	1.0330201E-5
		17)	od	0	0	0.0
			1)	ode	801	5766	1.6591627E-4
			2)	odi	850	5330	1.5337039E-4
			3)	odu	873	5133	1.4770174E-4
			4)	odz	1099	3265	9.3950155E-5
			5)	oda	1229	2613	7.51889E-5
			6)	od_	1527	1599	4.601112E-5
			7)	ods	1723	1171	3.3695447E-5
			8)	odr	2628	295	8.488605E-6
		18)	os	0	0	0.0
			1)	ost	961	4225	1.2157409E-4
			2)	oss	1054	3579	1.0298548E-4
			3)	osi	1224	2630	7.567807E-5
			4)	os_	1227	2620	7.539032E-5
			5)	osh	2146	613	1.7639033E-5
			6)	ose	2390	409	1.1768948E-5
			7)	osb	2836	221	6.35926E-6
		19)	ow	0	0	0.0
			1)	owe	1311	2271	6.534787E-5
		20)	oj	0	0	0.0
			1)	oje	1445	1828	5.260058E-5
			2)	oju	1939	848	2.4401143E-5
		21)	oz	0	0	0.0
			1)	oze	1467	1764	5.0758983E-5
			2)	ozo	2586	317	9.121653E-6
		22)	oi	0	0	0.0
			1)	oit	1522	1612	4.6385194E-5
			2)	oie	2025	719	2.0689176E-5
			3)	oi_	2433	388	1.1164674E-5
		23)	oö	0	0	0.0
			1)	oör	1645	1331	3.8299437E-5
		24)	oh	0	0	0.0
			1)	ohe	2021	725	2.0861826E-5
			2)	oho	2623	296	8.517381E-6
		25)	ox	0	0	0.0
			1)	oxi	2765	246	7.0786336E-6
	9)	g	0	0	0.0
		1)	ge	0	0	0.0
			1)	gen	21	133639	0.0038454533
			2)	gel	102	48176	0.0013862612
			3)	gev	155	33596	9.6672267E-4
			4)	ge_	203	25780	7.4181776E-4
			5)	ger	208	24997	7.19287E-4
			6)	geb	220	23665	6.809588E-4
			7)	ges	249	20744	5.969072E-4
			8)	gee	336	14997	4.315377E-4
			9)	gez	354	14154	4.072804E-4
			10)	gem	363	13776	3.9640348E-4
			11)	gew	490	10715	3.0832342E-4
			12)	ged	497	10544	3.034029E-4
			13)	geh	651	7780	2.2386898E-4
			14)	gek	767	6148	1.7690829E-4
			15)	geg	830	5541	1.594419E-4
			16)	get	884	5037	1.4493933E-4
			17)	gep	972	4143	1.1921455E-4
			18)	gea	1127	3104	8.931739E-5
			19)	gec	1327	2204	6.341995E-5
			20)	geo	1583	1459	4.198263E-5
			21)	geï	1664	1280	3.6831916E-5
			22)	gef	1822	1021	2.9379207E-5
			23)	geë	2142	617	1.7754133E-5
			24)	geu	2472	371	1.0675501E-5
		2)	gr	0	0	0.0
			1)	gro	223	23255	6.691611E-4
			2)	gri	434	12108	3.484069E-4
			3)	gra	466	11228	3.2308494E-4
			4)	gre	994	3954	1.13776085E-4
		3)	gi	0	0	0.0
			1)	gin	280	17694	5.091437E-4
			2)	gie	869	5146	1.4807581E-4
			3)	gio	1010	3827	1.1012167E-4
			4)	gis	1066	3487	1.0033819E-4
			5)	git	2166	595	1.7121085E-5
			6)	gim	2424	393	1.1308549E-5
			7)	gif	2821	225	6.47436E-6
		4)	ga	0	0	0.0
			1)	gaa	321	15822	4.5527698E-4
			2)	gan	573	8945	2.5739177E-4
			3)	ga_	1137	3066	8.822395E-5
			4)	gas	1249	2528	7.274303E-5
			5)	gad	1332	2188	6.295955E-5
			6)	gar	1355	2080	5.985186E-5
			7)	gat	1519	1615	4.6471516E-5
			8)	gal	1734	1151	3.3119948E-5
			9)	gav	1842	984	2.8314535E-5
			10)	gaf	2853	218	6.2729355E-6
		5)	gd	0	0	0.0
			1)	gd_	362	13855	3.986767E-4
			2)	gde	879	5088	1.4640686E-4
			3)	gdh	1397	1941	5.5852146E-5
			4)	gdr	2874	211	6.071511E-6
		6)	go	0	0	0.0
			1)	goe	440	11881	3.4187498E-4
			2)	gou	1870	952	2.7393737E-5
			3)	gor	2171	589	1.6948436E-5
			4)	gon	2236	527	1.516439E-5
			5)	goo	2713	265	7.6253573E-6
			6)	god	2767	246	7.0786336E-6
			7)	go_	2919	200	5.7549864E-6
		7)	gg	0	0	0.0
			1)	gge	539	9778	2.813613E-4
			2)	ggi	1687	1223	3.5191744E-5
		8)	gh	0	0	0.0
			1)	ghe	586	8771	2.5238493E-4
			2)	gho	2242	524	1.5078065E-5
		9)	gt	0	0	0.0
			1)	gt_	640	7942	2.2853052E-4
			2)	gte	1827	1011	2.9091458E-5
			3)	gtu	2352	432	1.2430771E-5
			4)	gtr	2639	290	8.34473E-6
		10)	gs	0	0	0.0
			1)	gst	860	5253	1.5115473E-4
			2)	gsp	1070	3461	9.959004E-5
			3)	gsb	1581	1462	4.2068954E-5
			4)	gsl	1637	1346	3.873106E-5
			5)	gs_	1671	1265	3.640029E-5
			6)	gss	1692	1210	3.481767E-5
			7)	gsc	1706	1186	3.412707E-5
			8)	gsm	1774	1100	3.1652427E-5
			9)	gsv	1797	1067	3.0702853E-5
			10)	gsr	1861	961	2.765271E-5
			11)	gsg	2130	634	1.8243307E-5
			12)	gsk	2294	486	1.3984618E-5
			13)	gsa	2323	462	1.32940195E-5
			14)	gso	2369	422	1.2143022E-5
			15)	gsz	2375	420	1.2085472E-5
			16)	gsi	2569	323	9.294304E-6
			17)	gsh	2583	318	9.150429E-6
			18)	gsd	2584	318	9.150429E-6
			19)	gsw	2660	282	8.114531E-6
			20)	gsu	2802	231	6.6470097E-6
			21)	gsf	2890	207	5.9564113E-6
		11)	gm	0	0	0.0
			1)	gma	1711	1184	3.4069522E-5
		12)	gu	0	0	0.0
			1)	gun	1796	1067	3.0702853E-5
			2)	gum	2189	572	1.6459262E-5
			3)	gul	2198	565	1.6257838E-5
		13)	gn	0	0	0.0
			1)	gne	2002	752	2.1638749E-5
			2)	gna	2115	647	1.8617382E-5
		14)	gl	0	0	0.0
			1)	glo	2163	601	1.7293734E-5
			2)	gle	2615	300	8.63248E-6
			3)	gli	2800	232	6.6757843E-6
			4)	gla	2862	215	6.186611E-6
		15)	gv	0	0	0.0
			1)	gve	2175	587	1.6890886E-5
			2)	gvu	2571	322	9.265528E-6
		16)	gw	0	0	0.0
			1)	gwe	2241	525	1.510684E-5
		17)	gb	0	0	0.0
			1)	gbe	2370	422	1.2143022E-5
			2)	gba	2372	421	1.2114247E-5
		18)	gp	0	0	0.0
			1)	gpu	2455	376	1.0819374E-5
		19)	gz	0	0	0.0
			1)	gza	2506	357	1.0272651E-5
		20)	gk	0	0	0.0
			1)	gke	2661	282	8.114531E-6
			2)	gko	2751	251	7.2225084E-6
	10)	n	0	0	0.0
		1)	nd	0	0	0.0
			1)	nde	22	127374	0.0036651783
			2)	nd_	148	35266	0.0010147768
			3)	ndi	414	12596	3.6244906E-4
			4)	nda	507	10367	2.9830972E-4
			5)	nds	721	6769	1.9477752E-4
			6)	ndh	1029	3708	1.0669745E-4
			7)	ndp	1118	3171	9.124531E-5
			8)	ndu	1145	3030	8.718805E-5
			9)	ndb	1152	3005	8.646867E-5
			10)	ndr	1368	2042	5.8758415E-5
			11)	ndt	1427	1883	5.4183198E-5
			12)	ndv	1798	1064	3.0616528E-5
			13)	ndg	1966	802	2.3077497E-5
			14)	ndo	2060	691	1.9883479E-5
			15)	ndw	2218	547	1.5739888E-5
			16)	ndk	2792	236	6.790884E-6
		2)	ng	0	0	0.0
			1)	ng_	25	124163	0.003572782
			2)	nge	64	68650	0.0019753992
			3)	ngs	281	17680	5.0874084E-4
			4)	ngr	535	9850	2.834331E-4
			5)	ngt	1531	1593	4.5838467E-5
			6)	nga	1539	1575	4.532052E-5
			7)	ngi	1575	1474	4.2414253E-5
			8)	ngd	2248	520	1.4962965E-5
			9)	ngb	2363	424	1.2200571E-5
			10)	ngz	2814	226	6.503135E-6
			11)	ngh	2892	206	5.9276363E-6
		3)	ni	0	0	0.0
			1)	nie	80	58666	0.0016881102
			2)	nin	326	15436	4.4416985E-4
			3)	nis	377	13408	3.8581432E-4
			4)	nig	791	5882	1.6925416E-4
			5)	nit	887	5015	1.443063E-4
			6)	niv	1167	2919	8.399403E-5
			7)	nic	1892	918	2.6415388E-5
			8)	nim	1978	790	2.2732198E-5
			9)	ni_	2264	508	1.4617666E-5
			10)	nif	2351	433	1.2459546E-5
			11)	nij	2489	364	1.0474076E-5
			12)	niu	2593	312	8.9777795E-6
			13)	nia	2663	281	8.085756E-6
			14)	nië	2880	210	6.042736E-6
		4)	ne	0	0	0.0
			1)	nen	112	45425	0.0013071013
			2)	nem	400	12978	3.734411E-4
			3)	nee	566	9057	2.6061456E-4
			4)	ne_	582	8806	2.5339206E-4
			5)	ner	620	8315	2.3926357E-4
			6)	nel	846	5414	1.557875E-4
			7)	net	1009	3830	1.1020799E-4
			8)	neg	1855	971	2.794046E-5
			9)	nei	2056	694	1.9969804E-5
			10)	nes	2108	653	1.8790031E-5
			11)	ned	2410	403	1.15962985E-5
			12)	neu	2529	346	9.956127E-6
		5)	ns	0	0	0.0
			1)	ns_	125	41065	0.0011816426
			2)	nst	245	21126	6.078992E-4
			3)	nse	366	13692	3.9398638E-4
			4)	nsc	711	6872	1.9774133E-4
			5)	nsp	943	4358	1.2540116E-4
			6)	nsi	1088	3323	9.56191E-5
			7)	nsu	1169	2916	8.3907704E-5
			8)	nsl	1422	1893	5.4470947E-5
			9)	nso	1912	885	2.5465815E-5
			10)	nsa	2017	730	2.10057E-5
			11)	nsw	2184	581	1.6718237E-5
			12)	nsm	2319	465	1.3380344E-5
			13)	nsz	2488	365	1.050285E-5
			14)	nsg	2509	355	1.0215102E-5
			15)	nsh	2604	306	8.805129E-6
			16)	nsb	2703	267	7.682907E-6
			17)	nsv	2756	249	7.1649583E-6
			18)	nsd	2763	247	7.1074087E-6
		6)	nt	0	0	0.0
			1)	nte	152	34870	0.0010033819
			2)	nt_	173	31210	8.980657E-4
			3)	ntw	308	16167	4.6520436E-4
			4)	nti	383	13315	3.8313822E-4
			5)	nta	583	8803	2.5330574E-4
			6)	ntr	662	7614	2.1909234E-4
			7)	nts	1253	2498	7.187978E-5
			8)	ntv	1676	1250	3.5968667E-5
			9)	nth	1874	942	2.7105987E-5
			10)	ntb	1882	931	2.6789463E-5
			11)	ntu	1961	811	2.333647E-5
			12)	nto	1971	796	2.2904847E-5
			13)	ntm	2280	496	1.4272367E-5
			14)	ntk	2563	326	9.380628E-6
			15)	ntd	2733	258	7.423933E-6
			16)	ntt	2809	228	6.5606846E-6
			17)	ntz	2832	222	6.388035E-6
			18)	ntj	2902	204	5.870086E-6
			19)	ntp	2912	202	5.8125365E-6
		7)	nn	0	0	0.0
			1)	nne	167	31736	9.1320125E-4
			2)	nni	918	4671	1.3440772E-4
			3)	nno	1902	900	2.589744E-5
		8)	nh	0	0	0.0
			1)	nhe	269	18358	5.2825024E-4
			2)	nha	1393	1951	5.6139896E-5
			3)	nho	1485	1713	4.929146E-5
		9)	na	0	0	0.0
			1)	naa	289	17450	5.0212257E-4
			2)	nat	382	13322	3.8333965E-4
			3)	nam	470	11125	3.2012112E-4
			4)	nal	508	10326	2.9712997E-4
			5)	nan	815	5675	1.6329775E-4
			6)	na_	916	4679	1.3463791E-4
			7)	nad	978	4090	1.1768947E-4
			8)	nau	990	3967	1.14150156E-4
			9)	naf	1554	1538	4.425585E-5
			10)	nag	1747	1128	3.2458123E-5
			11)	nar	1869	954	2.7451286E-5
			12)	nai	2006	749	2.1552425E-5
			13)	nac	2133	629	1.8099432E-5
			14)	nav	2295	483	1.3898292E-5
			15)	nab	2698	269	7.740457E-6
			16)	nas	2768	245	7.0498586E-6
			17)	nak	2795	234	6.7333344E-6
		10)	nz	0	0	0.0
			1)	nze	351	14201	4.0863283E-4
			2)	nzi	937	4471	1.2865273E-4
			3)	nza	1159	2953	8.497238E-5
			4)	nzo	2345	443	1.2747295E-5
		11)	no	0	0	0.0
			1)	nog	367	13628	3.9214478E-4
			2)	nom	381	13342	3.8391515E-4
			3)	noo	817	5650	1.6257838E-4
			4)	noe	845	5420	1.5596014E-4
			5)	nod	899	4843	1.39357E-4
			6)	nor	1086	3328	9.5762975E-5
			7)	nov	1478	1743	5.0154707E-5
			8)	nol	1596	1425	4.100428E-5
			9)	noc	1693	1209	3.4788893E-5
			10)	not	1757	1119	3.219915E-5
			11)	nop	2076	672	1.9336756E-5
			12)	non	2091	663	1.9077781E-5
		12)	nk	0	0	0.0
			1)	nke	468	11174	3.2153112E-4
			2)	nko	833	5502	1.5831969E-4
			3)	nk_	859	5262	1.514137E-4
			4)	nks	1689	1215	3.4961544E-5
			5)	nkt	1871	951	2.7364962E-5
			6)	nkz	2159	605	1.7408835E-5
			7)	nkb	2317	466	1.3409119E-5
			8)	nki	2377	419	1.2056697E-5
			9)	nkl	2797	233	6.7045594E-6
		13)	nu	0	0	0.0
			1)	nu_	531	9920	2.8544734E-4
			2)	nui	1430	1868	5.3751573E-5
			3)	nut	1657	1297	3.732109E-5
			4)	nua	2231	533	1.533704E-5
			5)	nuu	2567	323	9.294304E-6
			6)	nuc	2606	305	8.776355E-6
		14)	nw	0	0	0.0
			1)	nwe	676	7458	2.1460345E-4
			2)	nwo	1206	2722	7.832537E-5
			3)	nwi	1542	1568	4.5119094E-5
			4)	nwa	2745	253	7.280058E-6
		15)	nc	0	0	0.0
			1)	nci	719	6795	1.9552567E-4
			2)	nct	1285	2342	6.7390894E-5
			3)	ncu	1452	1810	5.208263E-5
			4)	ncr	1460	1780	5.121938E-5
			5)	nce	1483	1728	4.9723083E-5
			6)	ncl	1653	1311	3.7723938E-5
			7)	nco	2633	293	8.431055E-6
			8)	nch	2719	262	7.5390326E-6
		16)	nl	0	0	0.0
			1)	nli	735	6574	1.8916641E-4
			2)	nla	1140	3044	8.7590895E-5
			3)	nle	1361	2061	5.9305137E-5
			4)	nlo	2168	590	1.697721E-5
		17)	nv	0	0	0.0
			1)	nve	979	4084	1.1751683E-4
			2)	nvo	1059	3533	1.0166184E-4
			3)	nva	1183	2851	8.203733E-5
			4)	nvl	1885	926	2.6645588E-5
			5)	nvu	1887	924	2.6588039E-5
			6)	nvr	2273	504	1.4502566E-5
		18)	nf	0	0	0.0
			1)	nfo	1033	3683	1.0597808E-4
			2)	nfl	1550	1548	4.4543598E-5
			3)	nfe	1725	1165	3.3522796E-5
			4)	nfr	1789	1079	3.1048152E-5
		19)	nr	0	0	0.0
			1)	nre	1040	3641	1.0476953E-4
			2)	nr_	2072	676	1.9451854E-5
		20)	nb	0	0	0.0
			1)	nbe	1053	3583	1.0310059E-4
			2)	nba	1435	1853	5.3319953E-5
			3)	nbr	2279	497	1.4301142E-5
			4)	nbo	2378	419	1.2056697E-5
			5)	nbl	2594	312	8.9777795E-6
			6)	nbi	2696	270	7.769232E-6
		21)	np	0	0	0.0
			1)	npa	1339	2170	6.2441606E-5
			2)	npr	2338	446	1.28336205E-5
		22)	nm	0	0	0.0
			1)	nmi	1340	2165	6.229773E-5
			2)	nme	1749	1127	3.242935E-5
			3)	nmo	1895	915	2.6329064E-5
			4)	nma	1928	871	2.5062967E-5
		23)	nj	0	0	0.0
			1)	nju	2869	212	6.1002856E-6
	11)	t	0	0	0.0
		1)	te	0	0	0.0
			1)	ten	23	126176	0.0036307059
			2)	te_	29	114437	0.003292917
			3)	ter	61	71513	0.0020577817
			4)	tel	115	44648	0.0012847432
			5)	teg	286	17498	5.035038E-4
			6)	tei	346	14410	4.1464678E-4
			7)	tee	386	13231	3.8072115E-4
			8)	teu	412	12667	3.6449207E-4
			9)	tem	454	11491	3.3065275E-4
			10)	tek	635	7986	2.2979661E-4
			11)	tec	1107	3237	9.314446E-5
			12)	tev	1346	2128	6.1233055E-5
			13)	tes	1690	1214	3.4932767E-5
			14)	ted	1839	987	2.8400858E-5
			15)	tex	2337	446	1.28336205E-5
			16)	tew	2626	295	8.488605E-6
		2)	ti	0	0	0.0
			1)	tie	52	78190	0.0022499121
			2)	tij	317	15888	4.5717612E-4
			3)	tin	318	15879	4.5691716E-4
			4)	tig	410	12726	3.661898E-4
			5)	tio	503	10435	3.0026643E-4
			6)	tis	598	8565	2.464573E-4
			7)	tik	1165	2920	8.40228E-5
			8)	tit	1195	2780	7.9994315E-5
			9)	tia	1215	2667	7.674275E-5
			10)	tiv	1356	2079	5.9823087E-5
			11)	tim	1450	1812	5.2140178E-5
			12)	tic	1503	1651	4.7507416E-5
			13)	tië	1806	1054	3.032878E-5
			14)	tif	1883	929	2.6731914E-5
			15)	til	2054	696	2.0027353E-5
			16)	tip	2381	415	1.1941597E-5
		3)	tr	0	0	0.0
			1)	tre	175	31156	8.9651183E-4
			2)	tra	392	13176	3.791385E-4
			3)	tro	411	12669	3.6454963E-4
			4)	tri	629	8118	2.3359491E-4
			5)	tru	784	5934	1.7075046E-4
		4)	to	0	0	0.0
			1)	toe	205	25546	7.3508447E-4
			2)	tot	247	20878	6.007631E-4
			3)	tor	621	8305	2.3897582E-4
			4)	toc	1130	3098	8.914474E-5
			5)	tof	1234	2597	7.47285E-5
			6)	too	1306	2287	6.580827E-5
			7)	ton	1382	2002	5.7607416E-5
			8)	top	1674	1253	3.6054993E-5
			9)	tom	2097	660	1.8991455E-5
			10)	tol	2152	609	1.7523935E-5
			11)	to_	2238	526	1.5135614E-5
			12)	tob	2466	372	1.0704275E-5
			13)	tos	2723	261	7.5102575E-6
			14)	tok	2734	257	7.395158E-6
			15)	tou	2918	200	5.7549864E-6
		5)	ta	0	0	0.0
			1)	taa	239	21653	6.2306365E-4
			2)	tat	349	14353	4.130066E-4
			3)	tan	430	12214	3.5145704E-4
			4)	tal	530	9930	2.857351E-4
			5)	tai	760	6234	1.7938293E-4
			6)	tab	1302	2303	6.626867E-5
			7)	tap	1326	2205	6.344873E-5
			8)	tar	1425	1886	5.4269523E-5
			9)	ta_	1784	1086	3.1249576E-5
			10)	tak	1786	1084	3.1192027E-5
			11)	tas	2003	750	2.15812E-5
			12)	tac	2043	707	2.0343878E-5
			13)	tad	2085	668	1.9221656E-5
			14)	tag	2121	640	1.8415958E-5
			15)	taf	2155	607	1.7466384E-5
			16)	tam	2627	295	8.488605E-6
		6)	tt	0	0	0.0
			1)	tte	288	17478	5.029283E-4
			2)	tti	1133	3082	8.868434E-5
			3)	ttr	2879	210	6.042736E-6
			4)	tto	2911	202	5.8125365E-6
		7)	ts	0	0	0.0
			1)	ts_	424	12302	3.5398922E-4
			2)	tst	549	9615	2.76671E-4
			3)	tsc	1129	3103	8.928862E-5
			4)	tse	1299	2308	6.641255E-5
			5)	tsl	1420	1895	5.4528497E-5
			6)	tsp	1459	1782	5.127693E-5
			7)	tsv	1616	1388	3.993961E-5
			8)	tsg	1770	1107	3.185385E-5
			9)	tsb	1849	972	2.7969236E-5
			10)	tsn	1921	876	2.5206842E-5
			11)	tss	2079	669	1.925043E-5
			12)	tso	2388	410	1.1797722E-5
			13)	tsh	2399	406	1.1682623E-5
			14)	tsi	2512	354	1.0186326E-5
			15)	tsz	2816	225	6.47436E-6
		8)	tg	0	0	0.0
			1)	tge	432	12191	3.5079522E-4
			2)	tga	1124	3128	9.000799E-5
			3)	tgo	2817	225	6.47436E-6
		9)	tw	0	0	0.0
			1)	twe	473	11079	3.1879748E-4
			2)	twi	518	10191	2.9324534E-4
			3)	two	742	6409	1.8441855E-4
			4)	twa	1877	937	2.6962112E-5
		10)	tu	0	0	0.0
			1)	tuu	656	7700	2.2156698E-4
			2)	tus	712	6870	1.976838E-4
			3)	tua	940	4412	1.2695501E-4
			4)	tui	1096	3274	9.420913E-5
			5)	tur	1150	3012	8.66701E-5
			6)	tuk	1214	2682	7.717437E-5
			7)	tut	1683	1226	3.5278066E-5
			8)	tue	1736	1148	3.3033622E-5
			9)	tud	1846	978	2.8141885E-5
			10)	tul	2449	377	1.084815E-5
			11)	tum	2573	321	9.236754E-6
			12)	tun	2884	208	5.985186E-6
		11)	tl	0	0	0.0
			1)	tli	792	5879	1.6916783E-4
			2)	tla	1844	982	2.8256984E-5
			3)	tle	1916	881	2.5350717E-5
		12)	tv	0	0	0.0
			1)	tvo	996	3933	1.1317181E-4
			2)	tva	1123	3132	9.012309E-5
			3)	tve	1566	1506	4.333505E-5
			4)	tvl	2544	339	9.754703E-6
		13)	tb	0	0	0.0
			1)	tbr	1141	3036	8.73607E-5
			2)	tbe	1571	1489	4.2845877E-5
			3)	tba	1574	1482	4.264445E-5
			4)	tbu	2588	315	9.064104E-6
			5)	tbo	2844	220	6.330485E-6
		14)	th	0	0	0.0
			1)	the	1345	2131	6.1319384E-5
			2)	tho	1380	2007	5.775129E-5
			3)	tha	1834	995	2.8631059E-5
			4)	thi	2362	424	1.2200571E-5
			5)	thu	2459	374	1.0761825E-5
		15)	tz	0	0	0.0
			1)	tze	1505	1646	4.736354E-5
			2)	tzi	1880	933	2.6847012E-5
			3)	tzo	1884	927	2.6674363E-5
		16)	tn	0	0	0.0
			1)	tne	1549	1549	4.457237E-5
			2)	tni	2335	449	1.2919945E-5
			3)	tno	2829	222	6.388035E-6
		17)	tm	0	0	0.0
			1)	tma	1673	1255	3.6112542E-5
			2)	tmo	2096	661	1.902023E-5
		18)	tj	0	0	0.0
			1)	tje	1724	1169	3.3637898E-5
		19)	td	0	0	0.0
			1)	tda	1941	845	2.4314819E-5
			2)	tdr	2065	684	1.9682055E-5
			3)	tdu	2131	631	1.8156983E-5
			4)	tde	2702	267	7.682907E-6
		20)	tk	0	0	0.0
			1)	tko	1955	819	2.356667E-5
			2)	tke	2525	347	9.984902E-6
		21)	té	0	0	0.0
			1)	té_	2205	557	1.6027638E-5
		22)	tp	0	0	0.0
			1)	tpr	2389	409	1.1768948E-5
			2)	tpl	2695	270	7.769232E-6
		23)	ty	0	0	0.0
			1)	typ	2669	280	8.056982E-6
	12)	s	0	0	0.0
		1)	st	0	0	0.0
			1)	ste	36	100127	0.0028811477
			2)	sta	110	46310	0.0013325672
			3)	st_	164	31907	9.181218E-4
			4)	str	221	23555	6.777936E-4
			5)	sti	256	19870	5.717579E-4
			6)	stu	799	5789	1.6657809E-4
			7)	sto	915	4680	1.3466668E-4
			8)	stg	1371	2038	5.8643313E-5
			9)	sts	1580	1465	4.2155276E-5
			10)	stb	1983	787	2.2645872E-5
			11)	stv	2143	616	1.7725359E-5
			12)	stl	2204	558	1.6056412E-5
			13)	sth	2443	380	1.0934475E-5
			14)	stm	2714	264	7.5965822E-6
		2)	sc	0	0	0.0
			1)	sch	63	70080	0.0020165474
			2)	scu	1421	1893	5.4470947E-5
			3)	sco	1686	1224	3.5220517E-5
			4)	scr	1691	1211	3.4846445E-5
			5)	sca	2149	611	1.7581484E-5
			6)	sce	2344	443	1.2747295E-5
			7)	sci	2562	327	9.409403E-6
		3)	se	0	0	0.0
			1)	sen	198	26939	7.7516795E-4
			2)	sel	642	7878	2.2668892E-4
			3)	ser	649	7801	2.2447326E-4
			4)	se_	842	5436	1.5642053E-4
			5)	sec	1019	3757	1.0810742E-4
			6)	see	1081	3353	9.648235E-5
			7)	sep	2073	675	1.942308E-5
			8)	sef	2109	652	1.8761257E-5
			9)	sek	2202	560	1.6113963E-5
			10)	ses	2310	469	1.3495443E-5
			11)	seq	2360	425	1.2229347E-5
			12)	sem	2444	379	1.09057E-5
			13)	sed	2769	244	7.0210835E-6
			14)	seu	2904	203	5.8413116E-6
		4)	sl	0	0	0.0
			1)	sla	253	20324	5.8482174E-4
			2)	slu	725	6684	1.9233166E-4
			3)	slo	841	5448	1.5676583E-4
			4)	sle	897	4888	1.4065187E-4
			5)	sli	1113	3205	9.222366E-5
		5)	ss	0	0	0.0
			1)	sse	300	16542	4.7599495E-4
			2)	ssi	416	12556	3.6129807E-4
			3)	ssa	703	7096	2.0418693E-4
			4)	sst	1426	1884	5.4211974E-5
			5)	ssc	1436	1852	5.3291176E-5
			6)	sso	2229	533	1.533704E-5
			7)	ssy	2301	476	1.3696868E-5
		6)	sp	0	0	0.0
			1)	spr	319	15841	4.5582373E-4
			2)	spe	550	9592	2.7600914E-4
			3)	spo	956	4257	1.224949E-4
			4)	spa	1003	3879	1.1161796E-4
			5)	spi	1707	1185	3.4098295E-5
			6)	spl	1968	800	2.3019946E-5
			7)	spu	2153	609	1.7523935E-5
		7)	si	0	0	0.0
			1)	sie	461	11371	3.2719976E-4
			2)	sin	572	8946	2.5742056E-4
			3)	sit	681	7394	2.1276185E-4
			4)	sis	1044	3621	1.04194034E-4
			5)	sid	1318	2239	6.442708E-5
			6)	sio	1500	1659	4.7737612E-5
			7)	sic	1518	1617	4.652907E-5
			8)	sig	2046	702	2.0200003E-5
			9)	sim	2743	253	7.280058E-6
			10)	sië	2830	222	6.388035E-6
		8)	sa	0	0	0.0
			1)	sam	633	7998	2.3014192E-4
			2)	sar	822	5607	1.6134106E-4
			3)	sat	1052	3583	1.0310059E-4
			4)	san	1667	1275	3.668804E-5
			5)	sal	2206	557	1.6027638E-5
			6)	sac	2330	457	1.3150145E-5
			7)	sag	2647	288	8.287181E-6
			8)	saa	2873	211	6.071511E-6
		9)	so	0	0	0.0
			1)	sol	823	5598	1.6108208E-4
			2)	soc	847	5394	1.55212E-4
			3)	soo	1049	3607	1.03791186E-4
			4)	son	1142	3035	8.733192E-5
			5)	som	1168	2917	8.393648E-5
			6)	sov	1894	916	2.6357839E-5
			7)	soe	2123	637	1.8329632E-5
			8)	sor	2144	616	1.7725359E-5
			9)	sof	2367	422	1.2143022E-5
			10)	sop	2685	273	7.855557E-6
		10)	sm	0	0	0.0
			1)	sme	903	4807	1.383211E-4
			2)	sma	1325	2211	6.362137E-5
			3)	smi	1857	966	2.7796585E-5
			4)	smo	2174	587	1.6890886E-5
		11)	sb	0	0	0.0
			1)	sbe	924	4601	1.3239347E-4
			2)	sba	2102	656	1.8876357E-5
			3)	sbr	2140	621	1.7869233E-5
			4)	sbo	2608	303	8.718805E-6
		12)	sn	0	0	0.0
			1)	sne	1073	3413	9.8208846E-5
			2)	sno	1660	1286	3.7004564E-5
			3)	sni	2333	451	1.2977494E-5
		13)	sy	0	0	0.0
			1)	sys	1108	3225	9.279916E-5
			2)	sym	2477	369	1.06179505E-5
		14)	sg	0	0	0.0
			1)	sge	1172	2897	8.336098E-5
			2)	sgr	1741	1133	3.2601998E-5
		15)	su	0	0	0.0
			1)	sum	1219	2649	7.6224795E-5
			2)	sul	1259	2466	7.095899E-5
			3)	sub	1587	1446	4.1608553E-5
			4)	suc	1744	1130	3.2515676E-5
			5)	sui	2132	629	1.8099432E-5
			6)	sue	2197	565	1.6257838E-5
			7)	sus	2450	377	1.084815E-5
			8)	sup	2528	346	9.956127E-6
			9)	sug	2536	343	9.869802E-6
		16)	sv	0	0	0.0
			1)	sve	1284	2342	6.7390894E-5
			2)	svo	1508	1641	4.7219666E-5
			3)	svi	1896	913	2.6271515E-5
